weather_code,temperature_2m_max,temperature_2m_mean,sunshine_duration,precipitation_sum,rain_sum,wind_speed_10m_max,label
63,25.1,21.1,34438.03,17.9,17.9,4.5,la nina
2,25.9,21.6,38737.93,0,0,6.2,la nina
51,25.4,21,37796.44,0.1,0.1,6.8,la nina
2,25.6,21.2,38714.28,0,0,7.6,la nina
53,24.6,20.8,38223.54,3.4,3.4,9.2,la nina
53,24.9,20.6,30383.3,4.5,4.5,7.7,la nina
51,20.6,19.4,21148.83,5,5,8,la nina
3,24.7,20.9,38397.66,0,0,8.7,la nina
53,23.6,20.9,26942.98,2,2,6.9,la nina
61,24.5,20.8,27448.13,4.8,4.8,6.4,la nina
53,24,20.8,844.87,4.8,4.8,5,la nina
65,24.2,20.5,32619.3,27.2,27.2,5.1,la nina
63,24,20.7,30007.73,16.2,16.2,5.7,la nina
65,23.6,20.5,29475.68,52.7,52.7,5.4,la nina
53,24.6,21.1,36429.43,3.4,3.4,6.8,la nina
63,24.6,20.9,35717.84,18,18,5.6,la nina
55,24.6,21,36068.54,6,6,6.1,la nina
63,25.8,21,38010.76,9.4,9.4,6.6,la nina
63,25.3,20.8,35956.44,5.7,5.7,8.6,la nina
53,25.6,21.1,37818.52,1.4,1.4,7.2,la nina
51,24.9,20.9,34701.72,1.4,1.4,5.6,la nina
2,25.8,21.2,38495.91,0,0,5.6,la nina
51,24.5,20.6,38149.82,1.1,1.1,5.6,la nina
2,25,20.4,39015.07,0,0,8,la nina
51,24.5,20.6,38911.05,0.9,0.9,7,la nina
3,25.1,21,39124.47,0,0,6.6,la nina
55,25.4,21.1,35991.99,3.6,3.6,5.6,la nina
61,24,20.6,31626,5.2,5.2,6.2,la nina
61,23.9,20.4,34802.74,3.7,3.7,7.3,la nina
51,24.5,20.9,38049.36,0.3,0.3,8,la nina
55,24.6,20.8,37798.45,2.9,2.9,7.1,la nina
63,23.8,20.5,38043.53,4.1,4.1,5.5,la nina
3,24.8,20.8,36658.95,0,0,7.9,la nina
51,24.6,20.4,39169.39,0.1,0.1,7.2,la nina
51,24.6,20,38525.79,0.1,0.1,7.2,la nina
2,23.9,19.2,39405.84,0,0,5.6,la nina
2,23.1,18.4,39634.87,0,0,5.8,la nina
2,24,18.6,39755.93,0,0,7.3,la nina
2,25.2,20.1,38839.78,0,0,9,la nina
2,24.9,20.7,39671.69,0,0,5.5,la nina
53,22.9,19.9,34183.64,3.2,3.2,5,la nina
51,25.7,21,38493.46,0.3,0.3,5.1,la nina
3,24.8,20.1,39356.61,0,0,6.4,la nina
2,25.2,20.3,39618.58,0,0,5.9,la nina
3,25,20.6,38389.15,0,0,7.6,la nina
2,25.8,21.4,39209,0,0,8.7,la nina
63,24.5,21,37845.18,6.3,6.3,5.3,la nina
2,26,21.3,40119.94,0,0,7.9,la nina
3,25.2,21,39370.4,0,0,6.5,la nina
2,25,20.5,38781.36,0,0,5.4,la nina
2,26.1,20.7,39517.57,0,0,5.9,la nina
51,25.3,20.4,38764.45,0.3,0.3,7.6,la nina
3,25.2,20.1,39997.66,0,0,7.9,la nina
51,25.5,20.5,39797.61,0.1,0.1,8.1,la nina
2,26,20.7,39818.88,0,0,5.8,la nina
2,25.9,20.7,39620.84,0,0,5.1,la nina
3,26.3,20.8,39407.63,0,0,4.8,la nina
3,25.4,20.4,38574.85,0,0,5,la nina
3,26.1,20.6,39581.81,0,0,5.9,la nina
3,26.5,20.8,39387.92,0,0,6,la nina
3,27.2,21.3,39522.89,0,0,6.9,la nina
2,27.7,22.1,39875.98,0,0,5.9,la nina
2,27.1,21.7,39684.34,0,0,6.7,la nina
51,24.6,20.3,39059.63,0.8,0.8,7.9,la nina
3,26.1,21.1,40171.58,0,0,6.9,la nina
2,27.2,21.1,40089.95,0,0,6.5,la nina
2,28,21.7,40116.91,0,0,5.9,la nina
3,28.3,22.2,40251.71,0,0,8.4,la nina
51,26.3,22.1,39312.46,0.9,0.9,6.9,la nina
3,27.5,22.4,40091.8,0,0,8.4,la nina
63,27,22.1,37441.01,12.1,12.1,4.7,la nina
61,27.3,22.4,39188.12,5.8,5.8,6.1,la nina
63,26.2,22,36649.7,18.1,18.1,5.2,la nina
53,26.8,22.3,36000,2.7,2.7,5.2,la nina
63,25.1,21.7,33834.29,15,15,5.3,la nina
63,26.7,22,38847,7.1,7.1,4.7,la nina
53,26.1,22.4,39128.09,2.6,2.6,7.4,la nina
61,24.9,21.5,39277.37,6.9,6.9,5,la nina
51,25.7,21.6,39734.18,1.7,1.7,8.7,la nina
3,27.1,21.9,39866.52,0,0,5,la nina
51,27,21.7,39692.5,0.7,0.7,7.7,la nina
3,26.9,22,39093.74,0,0,6.2,la nina
2,27.6,22.7,40227.9,0,0,11,la nina
2,27.5,22.1,40409.82,0,0,8.5,la nina
51,26.4,21.3,40237.52,0.3,0.3,9.3,la nina
3,27.5,21.7,40066.62,0,0,7,la nina
2,27.2,21.6,40606.48,0,0,6.9,la nina
3,27.7,21.9,39829.69,0,0,6.6,la nina
51,28,22.4,39863.36,0.8,0.8,5.4,la nina
53,27.7,22.1,39562.14,2.6,2.6,5,la nina
53,27.1,22.5,39629.62,1.2,1.2,6,la nina
63,25.3,21.6,34651.6,17.7,17.7,5.8,la nina
51,25.9,22.2,38058.87,1.5,1.5,4.2,la nina
63,25.4,21.2,29809.65,28.6,28.6,4.1,la nina
63,25.5,21.3,32569.96,26.3,26.3,5.9,la nina
61,25,20.9,28982.12,36.1,36.1,6.1,la nina
63,23.7,20.8,20920.42,23.2,23.2,6.1,la nina
63,25.3,21.2,39600,6.8,6.8,6.9,la nina
63,25.4,21.3,39513.03,5.6,5.6,6.4,la nina
61,25.1,21.5,36389.65,6.8,6.8,6.6,la nina
3,26.1,22.6,39845.82,0,0,6.2,la nina
51,26.3,22.8,39288.87,1.5,1.5,7.9,la nina
63,26.4,22.4,36492.59,6.3,6.3,3.7,la nina
63,26.2,22.2,38919.88,12.7,12.7,5.2,la nina
51,26.9,22.1,40135.64,0.3,0.3,5.5,la nina
3,26,21.8,39660.66,0,0,5.8,la nina
51,26.2,22,37891.26,1.3,1.3,5.1,la nina
53,26.8,22.5,39600,2.5,2.5,4.6,la nina
53,26.3,22.4,35590.91,1.6,1.6,7.3,la nina
63,24.4,21.5,21752.15,15.3,15.3,5.9,la nina
63,25.8,21.4,39948.49,9,9,7.8,la nina
51,24.9,21.6,38703.38,1.6,1.6,9.5,la nina
63,26.4,21.8,39762.02,7.1,7.1,8.4,la nina
63,25.6,21.5,27297.13,12.4,12.4,5.9,la nina
63,26.7,21.9,30577.61,11,11,6.3,la nina
63,25.9,21.6,27755.73,33.4,33.4,7.1,la nina
63,24.9,21.3,22260.24,26.2,26.2,5,la nina
63,26.2,21.7,39066.13,10.4,10.4,7,la nina
61,25.2,21.2,39600,6.8,6.8,5.9,la nina
63,25.1,20.9,38003.73,47.5,47.5,6,la nina
63,24.3,20.8,27025.37,34.9,34.9,4.5,la nina
61,23.3,20.5,30181.37,10.6,10.6,4.3,la nina
63,24.3,20.8,21462.81,12.8,12.8,5.6,la nina
65,23.5,20.6,13431.79,69.9,69.9,5.8,la nina
65,22.4,20.6,300.05,117.3,117.3,5.9,la nina
63,23.7,21.1,17086.94,5.5,5.5,8.7,la nina
61,25.4,21.7,30158.84,5.5,5.5,8.9,la nina
63,26.2,22.2,38742.59,7.8,7.8,9.5,la nina
63,26.2,22.2,38342.3,17.2,17.2,7,la nina
63,25.5,21.9,30692.35,14.6,14.6,4.9,la nina
51,27.4,22.7,39810.07,0.5,0.5,4.4,la nina
51,27.3,22.7,40267.43,0.1,0.1,5.2,la nina
51,27.1,22.1,40110.71,0.4,0.4,5.4,la nina
61,25.3,21.8,32497.21,4.2,4.2,6.1,la nina
63,25.3,21.4,26103.6,11.5,11.5,4.9,la nina
63,25.5,21.2,28325.05,21.5,21.5,5.2,la nina
63,24.8,20.9,28027.45,14.6,14.6,6.5,la nina
61,24.9,21.3,24061.41,11,11,5.2,la nina
63,23.8,20.6,15115.11,26.8,26.8,4.7,la nina
63,26,21.3,32433.45,16.5,16.5,5.8,la nina
63,26,21.4,27922.5,20.9,20.9,6.2,la nina
63,23.3,21,19360.85,15.2,15.2,4.8,la nina
63,23.5,20.7,677.41,29.7,29.7,4.3,la nina
63,26,21.5,35848.85,4.6,4.6,5.6,la nina
63,25,21.4,23238.67,6.9,6.9,6.6,la nina
63,24.9,21,22448.79,23.5,23.5,3.8,la nina
63,25.4,21.1,23876.67,28.6,28.6,5.7,la nina
63,23.6,20.6,14239.3,28.7,28.7,5.7,la nina
63,22.8,20.5,538.2,47.1,47.1,5.4,la nina
63,24,20.5,2239.81,21.8,21.8,5.4,la nina
63,24.2,20.7,21286.58,22.6,22.6,6.5,la nina
63,21.8,20,0,27.9,27.9,5,la nina
63,23.7,20.8,15353.76,15.5,15.5,5.8,la nina
55,23.2,20.7,1427.77,3.8,3.8,5.1,la nina
63,24,20.7,20083.84,30.7,30.7,3.9,la nina
63,24.4,21,33172.08,13.2,13.2,7.6,la nina
63,24.6,20.9,14538.8,20.5,20.5,5.2,la nina
63,24.8,20.8,18818.96,12.8,12.8,5.6,la nina
63,25.1,20.7,25200,39.8,39.8,6.9,la nina
63,23.8,21,13269.4,32.8,32.8,6.1,la nina
63,24.9,21,18530.58,25.1,25.1,5.6,la nina
63,23.9,20.7,17869.93,15.4,15.4,9.1,la nina
61,23.2,20.3,18858.31,10.6,10.6,8.7,la nina
65,25.6,20.6,23157.95,28.5,28.5,5.1,la nina
65,25.6,20.9,25855.94,22.1,22.1,7.9,la nina
63,25.2,20.9,28704.61,18.8,18.8,9.8,la nina
63,25.3,20.8,28080.89,19,19,9,la nina
51,25.3,21.2,31751.8,1.3,1.3,10.9,la nina
61,25.7,21,39648.77,4.1,4.1,10.2,la nina
63,24.1,20.4,36365.27,13.7,13.7,8.2,la nina
53,23.7,20.3,13365.11,3.1,3.1,11.2,la nina
53,25.7,21.1,33266.17,2.9,2.9,11.8,la nina
63,24.3,21.1,34693.1,9.4,9.4,11.8,la nina
63,23.2,20.3,3049.78,19.9,19.9,8.1,la nina
63,23.8,20.2,17172.58,8.9,8.9,8.2,la nina
63,25.1,20.5,25200,24.7,24.7,7.7,la nina
55,25.7,21.1,36417.21,5.2,5.2,7.2,la nina
53,24.9,20.9,40771.91,1.6,1.6,7.1,la nina
53,25.4,21,32400,1.9,1.9,6.5,la nina
51,26,21.4,34592.7,0.5,0.5,6.2,la nina
63,25.6,21.1,25200,9.7,9.7,8.6,la nina
61,24.5,20.6,25200,5.7,5.7,8,la nina
53,24.7,21,40363.98,2.7,2.7,7,la nina
63,25.3,20.8,26058.26,17.2,17.2,5.1,la nina
65,25.6,20.8,25200,21.6,21.6,7.6,la nina
61,23.2,20.4,1278.25,17.5,17.5,6,la nina
63,24.6,20.5,27545.89,24,24,6,la nina
65,25.2,21,32807.62,22.2,22.2,5,la nina
63,24.8,20.7,28447.46,17.6,17.6,4.1,la nina
63,25.7,21.2,32400,15.5,15.5,4.7,la nina
61,25,21.5,37843.01,6.8,6.8,4.7,la nina
61,24,21.1,27077.05,16.2,16.2,6,la nina
63,24.1,20.4,29315.84,43.5,43.5,5.2,la nina
63,23.5,20.1,21048.72,17.1,17.1,7.1,la nina
55,22.5,19.7,13166.01,7.9,7.9,8.4,la nina
61,22.7,20,21374.3,9.6,9.6,8.6,la nina
61,22.7,19.8,15159.15,9.8,9.8,8.3,la nina
61,22,19.8,15257.8,9,9,7.4,la nina
63,23.6,20.3,18752.78,19.5,19.5,5.9,la nina
63,23.9,20,20340.16,23.9,23.9,4.3,la nina
63,26,20.7,42427.27,15.8,15.8,4.7,la nina
53,26.6,21.5,42419.37,1.4,1.4,4.6,la nina
61,26.2,21.4,37158.15,5.6,5.6,5.3,la nina
61,24.2,21,32911.08,7.6,7.6,7.4,la nina
61,25.4,20.8,39801.96,7.1,7.1,8.7,la nina
63,25.2,20.9,32099.98,22.6,22.6,4.2,la nina
63,24.9,20.9,24516.05,11.4,11.4,4.1,la nina
61,24.6,21.1,19139.71,9.4,9.4,4.9,la nina
63,24,20.9,25531.02,15.1,15.1,5.1,la nina
61,23.2,20.4,9349.32,15.4,15.4,5.1,la nina
63,24,20.6,22476.16,18.7,18.7,4.2,la nina
63,24.1,20.4,21250.54,20,20,5.1,la nina
63,24.4,20.2,22682.12,16.8,16.8,7.6,la nina
53,23.5,20.6,21440.13,5,5,7.9,la nina
63,25.9,21.2,32742.16,11.1,11.1,9.2,la nina
63,24.4,20.7,22820.91,15.2,15.2,6.9,la nina
65,24.7,20.6,26215.81,30.2,30.2,5.9,la nina
65,24.5,20.2,26502.2,29.7,29.7,7.4,la nina
63,23.3,20.1,17424.37,22,22,6.7,la nina
61,23.2,20.1,6307.15,18.1,18.1,6.2,la nina
63,26.2,21.1,36379.88,22.6,22.6,4.9,la nina
63,25,21.1,34731.71,10.6,10.6,5.6,la nina
63,24.5,21,31471.84,18,18,7.9,la nina
63,24.9,20.8,23806.85,17.6,17.6,5.7,la nina
63,25.7,21.3,30242.12,10.2,10.2,7.3,la nina
63,25.7,21,27047.71,19.9,19.9,7,la nina
63,25.3,20.8,38225.87,15.9,15.9,8.9,la nina
63,25.5,21,29722.07,9.3,9.3,8.2,la nina
63,26.1,21,27730.41,19.8,19.8,7.7,la nina
63,25.6,21,28532.63,15.9,15.9,7.6,la nina
61,23.1,20.4,6228.5,10.9,10.9,6.3,la nina
61,24.1,20.2,19345.49,9.4,9.4,7,la nina
61,24.4,20.5,31246.18,12.9,12.9,7.2,la nina
63,23.3,20.3,22724.27,16,16,8.7,la nina
65,24.6,20.5,25214.87,23.9,23.9,5.4,la nina
63,25.8,20.7,23273.29,24.8,24.8,7.8,la nina
63,24.2,20.6,27947.89,14.1,14.1,9.1,la nina
61,25,21.1,33665.79,3.9,3.9,8.4,la nina
63,24.5,20.8,29629.04,10.8,10.8,11.2,la nina
63,24.1,21.2,28637.56,7.4,7.4,11.5,la nina
63,26.7,21.7,27627.02,9.5,9.5,4.8,la nina
63,26.1,21.2,25726.88,23.7,23.7,5.2,la nina
63,25.3,20.6,21250.85,25.8,25.8,8.1,la nina
65,24.3,20.6,27418.15,34.1,34.1,4.6,la nina
63,24,20.5,19757.45,17.9,17.9,5.6,la nina
63,24.8,21,31704.86,13.8,13.8,4.6,la nina
63,25,21.1,31799.81,17.8,17.8,4.5,la nina
63,24.5,20.5,22526.76,22,22,5.4,la nina
63,25.2,20.6,28450.83,16.9,16.9,6.9,la nina
63,23.9,20.4,24162.16,13.9,13.9,8.1,la nina
63,23.9,19.9,39273.43,8,8,10.7,la nina
63,24.1,20.1,34756.45,9.8,9.8,10.6,la nina
55,25.6,21.1,32400,2.3,2.3,10.8,la nina
61,28.1,25,39194.55,3.9,3.9,9.5,la nina
2,28.9,25.5,39179.05,0,0,7.9,la nina
2,29.1,25.5,39163.38,0,0,9.7,la nina
1,30.2,26,39147.6,0,0,10.4,la nina
53,29.5,25.5,39131.77,1.3,1.3,9.7,la nina
55,28.4,24.8,26549.32,1.7,1.7,13.1,la nina
51,28.9,25.2,38349.05,0.3,0.3,11.7,la nina
61,26.9,24.4,13898.99,5.9,5.9,10.5,la nina
51,29,25.4,39069.08,0.8,0.8,8.9,la nina
51,29,25.7,39053.86,0.1,0.1,11,la nina
55,28.9,25.2,39038.93,1.7,1.7,8.2,la nina
53,29.3,26,39024.35,0.6,0.6,9,la nina
61,28.8,25.5,39010.18,2.8,2.8,11.9,la nina
61,28.7,25.4,38996.49,1.5,1.5,9.4,la nina
61,28.1,24.7,32914.59,9.4,9.4,9.2,la nina
61,26.7,24,30314.34,13.2,13.2,6.9,la nina
53,27.2,24.6,31173.02,1.6,1.6,9.7,la nina
55,27.3,24.8,38744.45,2.6,2.6,12.9,la nina
61,27.8,24.7,33436.7,5.1,5.1,11.9,la nina
63,28.3,24.5,27652.57,9.4,9.4,10.1,la nina
63,26.7,24.1,33631.8,19.1,19.1,10.7,la nina
63,27.9,24.2,37887.3,17.7,17.7,9.4,la nina
63,27.6,24.3,38464.93,8.6,8.6,9.2,la nina
51,28.2,24.9,38858.98,0.5,0.5,9.2,la nina
3,28.5,24.6,37454.38,0,0,9.8,la nina
51,27.8,24.7,38833.87,0.4,0.4,9.4,la nina
2,27.8,24.8,38822.02,0,0,13.1,la nina
51,28.3,24.7,38810.74,0.9,0.9,12.2,la nina
3,27.2,24.6,27305.98,0,0,11.1,la nina
2,28,24.9,38790.11,0,0,12.6,la nina
51,28.4,25.1,38780.89,0.3,0.3,8.9,la nina
53,28.6,25.3,38447.04,1.4,1.4,9.5,la nina
53,27.3,24.8,36428.77,1.6,1.6,6.2,la nina
61,27.9,24.3,31754.17,9.6,9.6,9,la nina
63,27.2,23.8,27047.08,10.7,10.7,14.5,la nina
61,25,23.4,0,14.7,14.7,8.7,la nina
53,26.9,24.1,31234.53,1,1,13.5,la nina
51,27.5,24.2,38737.21,1,1,10.1,la nina
53,27.4,24.4,38870.54,1.3,1.3,11.8,la nina
53,27.6,24.6,38794.44,0.7,0.7,14.1,la nina
51,27.9,24.6,36530.04,0.4,0.4,11.6,la nina
51,28.2,24.9,38766.17,0.4,0.4,11.4,la nina
55,27.6,24,37580.67,1.8,1.8,11.2,la nina
2,28.4,24.7,36134.09,0,0,11.9,la nina
51,28.9,24.6,38719.82,0.3,0.3,7.1,la nina
1,27.8,24.4,38719.86,0,0,11.9,la nina
1,28.5,24.6,38929.09,0,0,12.6,la nina
51,28.6,24.5,38852.43,0.1,0.1,9.7,la nina
61,28.2,24.8,38775.23,3.8,3.8,11.3,la nina
63,28.1,24.6,38727.54,11.6,11.6,9.7,la nina
53,27.9,24.2,38731.49,1.1,1.1,8.7,la nina
51,27.9,24.4,38736.31,0.6,0.6,7.5,la nina
51,28.2,25,38947.64,0.1,0.1,13.3,la nina
51,28.5,25.1,38872.57,0.3,0.3,9.7,la nina
51,28.2,24.9,38260.2,0.7,0.7,10.5,la nina
51,28.7,25,39050.29,0.2,0.2,8.9,la nina
51,27.9,24.3,38894.44,0.2,0.2,8.3,la nina
53,28.4,24.1,38986.04,0.9,0.9,14.8,la nina
2,27.9,23.5,39162.22,0,0,9,la nina
51,28.8,23.7,39173.63,0.4,0.4,10.5,la nina
2,29.5,24.9,39101.98,0,0,9.8,la nina
51,29.1,25.4,39114.46,0.4,0.4,11.8,la nina
51,28,24.7,38687.89,0.1,0.1,14.1,la nina
51,29.1,25.1,38887.92,0.8,0.8,9.4,la nina
2,29,24.5,39155.96,0,0,8.1,la nina
51,29.1,25.3,39171.11,0.3,0.3,14,la nina
3,29.2,25.8,38931.6,0,0,12,la nina
51,29.2,25.9,39032.82,0.1,0.1,9.7,la nina
51,28.7,25.8,38940.48,1,1,10.2,la nina
53,29.8,25.6,39067.06,1.5,1.5,11.8,la nina
53,29.9,25.8,39170.73,1.9,1.9,11.1,la nina
51,29.8,25.6,39275.18,0.2,0.2,11.8,la nina
51,30,26,39123.24,0.1,0.1,11.7,la nina
53,30.1,25.6,39143.21,0.9,0.9,11.5,la nina
51,30.3,25.5,39163.98,0.3,0.3,9.8,la nina
51,29.8,25.7,39185.72,0.8,0.8,10.8,la nina
1,30.2,25.9,39550.67,0,0,16,la nina
51,29.8,25.9,37006.58,1.2,1.2,15.5,la nina
51,29.9,25.8,39512.27,0.1,0.1,15.9,la nina
51,29.8,25.5,39366.45,0.7,0.7,11.5,la nina
2,29.4,25.2,39221.93,0,0,14.1,la nina
51,30.2,25.5,39333.4,0.1,0.1,12,la nina
1,30.7,26.1,39614.46,0,0,13.4,la nina
2,30.9,26.8,39472.44,0,0,12.8,la nina
51,31,26.7,39416.05,0.6,0.6,10.5,la nina
51,29.7,26,39360.57,0.2,0.2,12.9,la nina
2,30.8,26.2,39640.9,0,0,10.6,la nina
2,30.6,26.1,39586.16,0,0,17.2,la nina
1,31.3,26.9,39615.43,0,0,13,la nina
1,30.8,26.6,39562.07,0,0,16.2,la nina
51,29.6,26.4,39674.62,0.7,0.7,10.5,la nina
53,30.4,26.5,37593.88,1.3,1.3,10.1,la nina
51,29.8,26.3,39545.14,0.1,0.1,13.8,la nina
51,29.9,26.4,39575,0.1,0.1,13.6,la nina
61,30.3,26,39600,2.8,2.8,15.8,la nina
51,29.1,25.6,39789.66,0.2,0.2,11.8,la nina
53,28.8,25.2,39600,2.6,2.6,13.3,la nina
61,28.8,24.9,38561.16,6.2,6.2,12.4,la nina
53,29.7,25.8,39600,1.8,1.8,10.2,la nina
3,29.9,26.2,39711.38,0,0,14.6,la nina
51,30.5,26.6,39633.42,0.1,0.1,13.7,la nina
51,30.3,26.3,39600,0.1,0.1,14.3,la nina
51,29.3,26.2,39600,0.3,0.3,11.8,la nina
2,31.2,27.1,39714.3,0,0,15.7,la nina
1,32,27,39945.04,0,0,16.6,la nina
3,30.6,26.4,39639.61,0,0,15.7,la nina
2,31.1,26.7,39600,0,0,16.6,la nina
51,31.6,27.4,39717.16,0.4,0.4,14.5,la nina
2,31.3,26.9,39717.83,0,0,17.1,la nina
2,32.3,27.6,39718.47,0,0,16.1,la nina
2,32.1,27.2,39600,0,0,18.2,la nina
51,30.5,27.2,39600,0.3,0.3,16.7,la nina
51,29.1,26.2,39600,1,1,13.2,la nina
63,28.6,25.1,39600,8.3,8.3,13.6,la nina
63,29.4,25.2,39600,8.1,8.1,13.5,la nina
63,28.2,24.7,37448.51,10.5,10.5,10.8,la nina
61,27.8,24,37625.3,13.2,13.2,12.2,la nina
55,27.1,24.5,39600,4.3,4.3,7.6,la nina
61,26.8,24.1,25235.54,8.1,8.1,7.6,la nina
53,28.8,24.5,39600,4.1,4.1,10.5,la nina
63,28.1,25,39266.27,7.8,7.8,8.6,la nina
1,28.9,25.4,39708.05,0,0,7.2,la nina
1,29.2,25.6,39657.26,0,0,11,la nina
51,29,25.9,39600,0.6,0.6,9,la nina
61,29.4,25.4,39600,4.4,4.4,12.4,la nina
51,29.7,26,39659.72,0.3,0.3,11.5,la nina
51,30.4,26.1,39631.62,0.1,0.1,11.7,la nina
51,29.8,26,39707.62,0.2,0.2,11.9,la nina
51,30.7,26.1,39950.2,0.8,0.8,15.6,la nina
51,29.3,26,39701.33,0.7,0.7,7.9,la nina
53,29.3,25.6,39600,1.3,1.3,11.5,la nina
61,29.5,25.2,39780.57,5.9,5.9,11.4,la nina
51,29.8,26.1,39691.37,0.6,0.6,8.9,la nina
53,29.3,26,39864.44,3.3,3.3,8.2,la nina
2,30.1,26.2,39773.96,0,0,11.1,la nina
51,28.4,25.3,40133.22,1.9,1.9,14.7,la nina
53,28.7,25.3,39769.18,3,3,11.3,la nina
61,28.5,25.4,40229.15,5.4,5.4,10.5,la nina
53,29.3,25.7,29007.17,3.7,3.7,11.6,la nina
51,29.4,26.2,39950.53,0.3,0.3,8.4,la nina
55,28.8,25.3,40426.9,2.7,2.7,9.1,la nina
61,29.5,25,36041.8,7.7,7.7,9.7,la nina
63,28.2,24.8,36794.87,13.7,13.7,12,la nina
63,28.5,24.7,36766.5,12.1,12.1,12.5,la nina
63,28,24.6,39481.43,7.8,7.8,13,la nina
53,27.3,24.4,34632.02,6.1,6.1,11.3,la nina
55,26.8,24.4,26220.49,3.1,3.1,12.1,la nina
61,27.7,24.8,38256.18,3,3,10.6,la nina
53,28.7,25.3,39943.32,1.7,1.7,13,la nina
51,29,25.6,40352.12,0.6,0.6,12.6,la nina
51,29.7,26.3,40047.61,0.7,0.7,7.6,la nina
53,29.6,25.8,40355.41,2.2,2.2,11.1,la nina
51,29.1,25.3,40252.91,1.5,1.5,8.9,la nina
51,29,25.5,40841.96,0.3,0.3,7.9,la nina
51,29.2,26.1,40464.65,0.3,0.3,7.9,la nina
55,28.6,26,39729.36,5.9,5.9,8.8,la nina
53,28.5,25,39419.97,4,4,10.1,la nina
61,28.2,25.1,39054.98,10.2,10.2,8.7,la nina
63,27.3,24.7,36000,21.6,21.6,8.9,la nina
63,26.8,24.3,35166.66,12.5,12.5,7.9,la nina
63,27.6,24,21959.39,27.1,27.1,15,la nina
61,28.7,24.6,39184.19,11.1,11.1,10.5,la nina
63,27.2,24.7,30459.67,12.9,12.9,6.9,la nina
61,27.6,24.6,31158.59,9.9,9.9,10,la nina
65,27.3,24.5,38740.45,60.9,60.9,11.2,la nina
53,28.8,24.8,37331.32,2.7,2.7,9.9,la nina
61,26.4,24.6,36400.95,7.5,7.5,9.2,la nina
63,26.1,23.7,21806.68,21.5,21.5,8.7,la nina
61,27.5,24.4,33156.81,9.3,9.3,8.9,la nina
61,28.1,24.4,25561.52,11.4,11.4,9.5,la nina
61,26.5,24,8224.63,12.8,12.8,15.9,la nina
63,27.2,24.3,28487.19,30.3,30.3,8.6,la nina
63,25.1,23.6,0,74.8,74.8,7.6,la nina
63,26.2,23.8,20819.89,51.7,51.7,9.2,la nina
63,26.1,23.9,8473.2,18.1,18.1,6.8,la nina
61,26.5,24.2,26487.83,4.6,4.6,13.1,la nina
63,26.3,23.8,17226.47,27.2,27.2,12.6,la nina
63,28,24.2,19486.45,25.8,25.8,14.8,la nina
63,26.1,23.9,8664.25,27.5,27.5,15.3,la nina
63,25.5,23.5,15658.98,29.1,29.1,13.3,la nina
63,27.2,23.7,36293.65,15.6,15.6,11.8,la nina
63,26.9,23.9,22298.73,16.4,16.4,10.5,la nina
63,24.9,23.5,10840.12,42.3,42.3,8.7,la nina
61,25.7,23.7,7301.48,12.6,12.6,8,la nina
61,26.7,24.3,28910.89,7.7,7.7,15.1,la nina
61,28.1,24.3,24806.82,8.8,8.8,11.5,la nina
63,28.1,24.7,37442.53,5.5,5.5,13.9,la nina
63,28.4,24.5,37114.21,16.6,16.6,18.6,la nina
63,28.2,24.3,33033.3,15.2,15.2,17.2,la nina
63,27.6,24.5,34577.18,16.1,16.1,17.7,la nina
53,28,24.7,36000,1.5,1.5,22.4,la nina
61,26.2,23.8,39662.65,7.7,7.7,25.5,la nina
63,26.4,23.7,24520.38,13,13,22.4,la nina
63,27.4,24.1,32731.18,16,16,23.2,la nina
63,26.2,23.9,35041.02,21.7,21.7,25.1,la nina
63,24.4,23.1,0,37.2,37.2,24.6,la nina
63,25.7,23.6,13228.22,13.3,13.3,19.8,la nina
61,25.6,23.5,11811.23,18.5,18.5,15.5,la nina
63,26.4,23.7,12538.79,17.1,17.1,13.1,la nina
63,26.3,23.8,38734.48,22.3,22.3,16.4,la nina
53,27.7,24.3,38654.11,6.3,6.3,12.7,la nina
51,29,24.7,40100.97,1,1,15.3,la nina
63,28.3,24.5,36126.15,14,14,13.5,la nina
63,27.1,23.8,32632.11,29.5,29.5,10.3,la nina
63,27.9,24,35720.3,11.1,11.1,11.9,la nina
63,27.5,23.7,37620.42,17.3,17.3,11.2,la nina
65,27.3,23.7,29419.18,60.3,60.3,9.5,la nina
63,27.4,23.7,24791.32,31.6,31.6,9,la nina
61,25.6,23.6,16439.19,10.3,10.3,7.4,la nina
63,27.6,23.7,35163.15,13.4,13.4,9.7,la nina
63,27.9,24,29856.08,15.3,15.3,15.6,la nina
61,27.4,24.5,39833.61,10.2,10.2,10.1,la nina
63,27.6,24.6,41743.46,16,16,11.8,la nina
63,26.5,24,29579.27,57.4,57.4,18.8,la nina
63,27.3,23.6,27881.37,25.6,25.6,23.6,la nina
61,24.8,23,2552.56,22.7,22.7,19.2,la nina
61,24,22.9,1592.03,15.1,15.1,19.9,la nina
61,24.7,22.8,11647.81,14.5,14.5,17.9,la nina
61,26.3,23.4,27539.52,5.9,5.9,20.1,la nina
53,26.7,24,27128.89,3.6,3.6,21.5,la nina
63,27.2,23.6,40245.77,33.8,33.8,16.5,la nina
61,26.6,23.3,25264.02,14.4,14.4,13.2,la nina
51,28.1,24.2,41983.76,0.9,0.9,13.4,la nina
